,entry1,entry2,arrow,hsa
10888,33,155,expression,hsa04657
10889,33,145,expression,hsa04657
10890,33,106,expression,hsa04657
10891,33,107,expression,hsa04657
10892,33,156,expression,hsa04657
10893,33,157,expression,hsa04657
10894,33,158,expression,hsa04657
10895,33,159,expression,hsa04657
10896,33,149,expression,hsa04657
10897,33,147,expression,hsa04657
10898,33,148,expression,hsa04657
10899,33,108,expression,hsa04657
10900,33,109,expression,hsa04657
10901,34,102,expression,hsa04657
10902,34,152,expression,hsa04657
10903,34,153,expression,hsa04657
10904,34,144,expression,hsa04657
10905,34,154,expression,hsa04657
10906,34,103,expression,hsa04657
10907,34,104,expression,hsa04657
10908,34,105,expression,hsa04657
10909,34,17,expression,hsa04657
10910,34,151,expression,hsa04657
10911,34,150,expression,hsa04657
10912,34,155,expression,hsa04657
10913,34,145,expression,hsa04657
10914,34,106,expression,hsa04657
10915,34,107,expression,hsa04657
10916,34,156,expression,hsa04657
10917,34,157,expression,hsa04657
10918,34,158,expression,hsa04657
10919,34,159,expression,hsa04657
10920,34,149,expression,hsa04657
10921,34,147,expression,hsa04657
10922,34,148,expression,hsa04657
10923,34,108,expression,hsa04657
10924,34,109,expression,hsa04657
10925,64,102,expression,hsa04657
10926,64,152,expression,hsa04657
10927,64,153,expression,hsa04657
10928,64,144,expression,hsa04657
10929,64,154,expression,hsa04657
10930,64,103,expression,hsa04657
10931,64,104,expression,hsa04657
10932,64,105,expression,hsa04657
10933,64,17,expression,hsa04657
10934,64,151,expression,hsa04657
10935,64,150,expression,hsa04657
10936,64,155,expression,hsa04657
10937,64,145,expression,hsa04657
10938,64,106,expression,hsa04657
10939,64,107,expression,hsa04657
10940,64,156,expression,hsa04657
10941,64,157,expression,hsa04657
10942,64,158,expression,hsa04657
10943,64,159,expression,hsa04657
10944,64,149,expression,hsa04657
10945,64,147,expression,hsa04657
10946,64,148,expression,hsa04657
10947,64,108,expression,hsa04657
10948,64,109,expression,hsa04657
10949,82,167,expression,hsa04657
10950,82,166,expression,hsa04657
10951,82,170,expression,hsa04657
10952,82,171,expression,hsa04657
10953,83,167,expression,hsa04657
10954,83,166,expression,hsa04657
10955,83,170,expression,hsa04657
10956,83,171,expression,hsa04657
10957,182,169,expression,hsa04657
10958,182,168,expression,hsa04657
10959,183,169,expression,hsa04657
10960,183,168,expression,hsa04657
10961,189,78,activation,hsa04657
10962,189,79,activation,hsa04657
10963,191,197,activation,hsa04657
10964,197,20,activation,hsa04657
10965,62,49,activation,hsa04657
10966,124,49,inhibition,hsa04657
10967,90,64,inhibition,hsa04657
10968,89,64,inhibition,hsa04657
10969,198,16,inhibition,hsa04657
10970,162,49,inhibition,hsa04657
10971,139,16,inhibition,hsa04657
10972,139,192,inhibition,hsa04657
10973,192,61,inhibition,hsa04657
10974,33,20,dissociation,hsa04657
10975,54,190,inhibition,hsa04657
10976,198,190,binding/association,hsa04657
10977,190,90,activation,hsa04657
10978,190,89,activation,hsa04657
10979,190,49,binding/association,hsa04657
10980,49,16,activation,hsa04657
10981,16,63,activation,hsa04657
10982,116,117,activation,hsa04658
10983,117,197,activation,hsa04658
10984,117,198,activation,hsa04658
10985,63,64,activation,hsa04658
10986,64,65,activation,hsa04658
10987,66,67,activation,hsa04658
10988,67,68,activation,hsa04658
10989,64,134,binding/association,hsa04658
10990,67,132,binding/association,hsa04658
10991,67,133,binding/association,hsa04658
10992,197,78,expression,hsa04658
10993,198,7,expression,hsa04658
10994,65,78,expression,hsa04658
10995,65,7,expression,hsa04658
10996,65,79,expression,hsa04658
10997,68,78,expression,hsa04658
10998,68,7,expression,hsa04658
10999,68,79,expression,hsa04658
11000,128,7,expression,hsa04658
11001,128,79,expression,hsa04658
11002,128,77,repression,hsa04658
11003,128,90,repression,hsa04658
11004,128,146,binding/association,hsa04658
11005,131,21,activation,hsa04658
11006,199,15,binding/association,hsa04658
11007,58,59,binding/association,hsa04658
11008,59,15,activation,hsa04658
11009,15,45,activation,hsa04658
11010,45,52,activation,hsa04658
11011,52,53,activation,hsa04658
11012,52,6,activation,hsa04658
11013,6,12,activation,hsa04658
11014,40,14,activation,hsa04658
11015,14,13,activation,hsa04658
11016,11,9,activation,hsa04658
11017,10,9,dissociation,hsa04658
11018,32,46,activation,hsa04658
11019,36,44,activation,hsa04658
11020,43,44,activation,hsa04658
11021,83,84,activation,hsa04658
11022,69,70,activation,hsa04658
11023,84,94,activation,hsa04658
11024,70,71,activation,hsa04658
11025,84,135,binding/association,hsa04658
11026,70,136,binding/association,hsa04658
11027,13,78,expression,hsa04658
11028,13,7,expression,hsa04658
11029,13,79,expression,hsa04658
11030,13,77,expression,hsa04658
11031,13,88,expression,hsa04658
11032,13,89,expression,hsa04658
11033,13,90,expression,hsa04658
11034,13,91,expression,hsa04658
11035,13,8,expression,hsa04658
11036,13,80,expression,hsa04658
11037,10,78,expression,hsa04658
11038,10,7,expression,hsa04658
11039,10,79,expression,hsa04658
11040,10,77,expression,hsa04658
11041,10,88,expression,hsa04658
11042,10,89,expression,hsa04658
11043,10,90,expression,hsa04658
11044,10,91,expression,hsa04658
11045,10,8,expression,hsa04658
11046,10,80,expression,hsa04658
11047,46,78,expression,hsa04658
11048,46,7,expression,hsa04658
11049,46,79,expression,hsa04658
11050,46,77,expression,hsa04658
11051,46,88,expression,hsa04658
11052,46,89,expression,hsa04658
11053,46,90,expression,hsa04658
11054,46,91,expression,hsa04658
11055,46,8,expression,hsa04658
11056,46,80,expression,hsa04658
11057,44,78,expression,hsa04658
11058,44,7,expression,hsa04658
11059,44,79,expression,hsa04658
11060,44,77,expression,hsa04658
11061,44,88,expression,hsa04658
11062,44,89,expression,hsa04658
11063,44,90,expression,hsa04658
11064,44,91,expression,hsa04658
11065,44,8,expression,hsa04658
11066,44,80,expression,hsa04658
11067,94,77,expression,hsa04658
11068,94,88,expression,hsa04658
11069,94,89,expression,hsa04658
11070,94,90,expression,hsa04658
11071,94,91,expression,hsa04658
11072,71,77,expression,hsa04658
11073,71,88,expression,hsa04658
11074,71,89,expression,hsa04658
11075,71,90,expression,hsa04658
11076,71,91,expression,hsa04658
11077,92,77,expression,hsa04658
11078,92,88,expression,hsa04658
11079,92,89,expression,hsa04658
11080,92,90,expression,hsa04658
11081,92,91,expression,hsa04658
11082,92,8,expression,hsa04658
11083,92,80,expression,hsa04658
11084,92,96,expression,hsa04658
11085,92,128,inhibition,hsa04658
11086,98,88,expression,hsa04658
11087,98,89,expression,hsa04658
11088,98,90,expression,hsa04658
11089,102,103,activation,hsa04658
11090,103,200,activation,hsa04658
11091,200,77,expression,hsa04658
11092,200,90,expression,hsa04658
11093,12,11,activation,hsa04658
11094,92,79,repression,hsa04658
11095,174,79,activation,hsa04659
11096,159,86,activation,hsa04659
11097,86,162,activation,hsa04659
11098,87,225,activation,hsa04659
11099,80,83,activation,hsa04659
11100,179,226,activation,hsa04659
11101,81,83,activation,hsa04659
11102,181,227,activation,hsa04659
11103,82,83,activation,hsa04659
11104,51,13,activation,hsa04659
11105,13,37,activation,hsa04659
11106,37,44,activation,hsa04659
11107,44,45,activation,hsa04659
11108,44,6,activation,hsa04659
11109,6,10,activation,hsa04659
11110,32,12,activation,hsa04659
11111,58,228,activation,hsa04659
11112,59,60,activation,hsa04659
11113,176,229,activation,hsa04659
11114,165,57,activation,hsa04659
11115,55,230,activation,hsa04659
11116,56,57,activation,hsa04659
11117,153,156,activation,hsa04659
11118,156,154,activation,hsa04659
11119,65,231,activation,hsa04659
11120,66,69,activation,hsa04659
11121,50,51,binding/association,hsa04659
11122,232,13,binding/association,hsa04659
11123,84,109,expression,hsa04659
11124,84,93,expression,hsa04659
11125,84,94,expression,hsa04659
11126,85,109,expression,hsa04659
11127,85,93,expression,hsa04659
11128,85,94,expression,hsa04659
11129,162,93,expression,hsa04659
11130,162,94,expression,hsa04659
11131,162,117,expression,hsa04659
11132,83,93,expression,hsa04659
11133,83,94,expression,hsa04659
11134,83,208,expression,hsa04659
11135,83,117,expression,hsa04659
11136,83,89,expression,hsa04659
11137,83,90,expression,hsa04659
11138,83,91,expression,hsa04659
11139,83,92,expression,hsa04659
11140,233,89,expression,hsa04659
11141,233,90,expression,hsa04659
11142,233,91,expression,hsa04659
11143,233,92,expression,hsa04659
11144,11,89,expression,hsa04659
11145,11,90,expression,hsa04659
11146,11,91,expression,hsa04659
11147,11,92,expression,hsa04659
11148,60,134,expression,hsa04659
11149,57,123,expression,hsa04659
11150,126,130,expression,hsa04659
11151,140,149,expression,hsa04659
11152,140,150,expression,hsa04659
11153,140,151,expression,hsa04659
11154,140,152,expression,hsa04659
11155,154,146,expression,hsa04659
11156,69,146,expression,hsa04659
11157,234,146,expression,hsa04659
11158,169,172,binding/association,hsa04659
11159,9,7,activation,hsa04659
11160,24,38,activation,hsa04659
11161,28,36,activation,hsa04659
11162,35,36,activation,hsa04659
11163,12,11,activation,hsa04659
11164,37,24,activation,hsa04659
11165,37,28,activation,hsa04659
11166,37,35,activation,hsa04659
11167,79,84,activation,hsa04659
11168,79,85,activation,hsa04659
11169,235,89,activation,hsa04659
11170,235,90,activation,hsa04659
11171,235,91,activation,hsa04659
11172,235,92,activation,hsa04659
11173,169,140,inhibition,hsa04659
11174,135,130,repression,hsa04659
11175,125,126,inhibition,hsa04659
11176,205,234,activation,hsa04659
11177,65,67,binding/association,hsa04660
11178,65,66,binding/association,hsa04660
11179,49,50,binding/association,hsa04660
11180,46,50,binding/association,hsa04660
11181,41,50,binding/association,hsa04660
11182,42,50,binding/association,hsa04660
11183,45,50,binding/association,hsa04660
11184,44,45,binding/association,hsa04660
11185,42,44,binding/association,hsa04660
11186,43,44,binding/association,hsa04660
11187,61,63,binding/association,hsa04660
11188,51,57,binding/association,hsa04660
11189,65,51,inhibition,hsa04660
11190,65,57,inhibition,hsa04660
11191,62,63,ubiquitination,hsa04660
11192,62,58,ubiquitination,hsa04660
11193,62,51,inhibition,hsa04660
11194,33,34,activation,hsa04660
11195,33,31,activation,hsa04660
11196,32,30,activation,hsa04660
11197,31,24,compound,hsa04660
11198,35,36,activation,hsa04660
11199,36,37,activation,hsa04660
11200,43,35,activation,hsa04660
11201,46,47,activation,hsa04660
11202,17,18,dissociation,hsa04660
11203,32,31,activation,hsa04660
11204,42,28,compound,hsa04660
11205,42,36,compound,hsa04660
11206,31,29,,hsa04660
11207,42,8,activation,hsa04660
11208,7,40,activation,hsa04660
11209,37,38,indirect effect,hsa04660
11210,149,148,activation,hsa04660
11211,148,150,activation,hsa04660
11212,37,149,activation,hsa04660
11213,28,160,activation,hsa04660
11214,161,160,activation,hsa04660
11215,161,162,activation,hsa04660
11216,162,38,activation,hsa04660
11217,51,168,binding/association,hsa04660
11218,51,171,activation,hsa04660
11219,24,175,inhibition,hsa04660
11220,175,39,inhibition,hsa04660
11221,171,39,activation,hsa04660
11222,26,160,binding/association,hsa04660
11223,160,19,activation,hsa04660
11224,185,20,activation,hsa04660
11225,28,27,activation,hsa04660
11226,64,63,activation,hsa04660
11227,64,58,activation,hsa04660
11228,60,58,phosphorylation,hsa04660
11229,57,58,phosphorylation,hsa04660
11230,58,63,activation,hsa04660
11231,58,51,activation,hsa04660
11232,51,44,activation,hsa04660
11233,51,50,activation,hsa04660
11234,49,48,activation,hsa04660
11235,41,46,activation,hsa04660
11236,41,42,activation,hsa04660
11237,40,39,activation,hsa04660
11238,24,23,activation,hsa04660
11239,23,22,activation,hsa04660
11240,22,186,activation,hsa04660
11241,19,17,activation,hsa04660
11242,29,24,activation,hsa04660
11243,168,171,binding/association,hsa04660
11244,63,51,activation,hsa04660
11245,150,38,activation,hsa04660
11246,39,16,expression,hsa04660
11247,39,15,expression,hsa04660
11248,39,14,expression,hsa04660
11249,39,13,expression,hsa04660
11250,39,12,expression,hsa04660
11251,39,11,expression,hsa04660
11252,39,10,expression,hsa04660
11253,39,9,expression,hsa04660
11254,38,16,expression,hsa04660
11255,38,15,expression,hsa04660
11256,38,14,expression,hsa04660
11257,38,13,expression,hsa04660
11258,38,12,expression,hsa04660
11259,38,11,expression,hsa04660
11260,38,10,expression,hsa04660
11261,38,9,expression,hsa04660
11262,18,16,expression,hsa04660
11263,18,15,expression,hsa04660
11264,18,14,expression,hsa04660
11265,18,13,expression,hsa04660
11266,18,12,expression,hsa04660
11267,18,11,expression,hsa04660
11268,18,10,expression,hsa04660
11269,18,9,expression,hsa04660
11270,43,46,binding/association,hsa04662
11271,43,45,binding/association,hsa04662
11272,43,44,binding/association,hsa04662
11273,34,36,binding/association,hsa04662
11274,35,36,binding/association,hsa04662
11275,36,37,binding/association,hsa04662
11276,26,27,binding/association,hsa04662
11277,41,38,activation,hsa04662
11278,38,40,phosphorylation,hsa04662
11279,38,39,phosphorylation,hsa04662
11280,38,37,phosphorylation,hsa04662
11281,38,42,phosphorylation,hsa04662
11282,42,36,phosphorylation,hsa04662
11283,42,35,phosphorylation,hsa04662
11284,35,30,compound,hsa04662
11285,23,21,activation,hsa04662
11286,23,20,activation,hsa04662
11287,18,14,inhibition,hsa04662
11288,34,33,activation,hsa04662
11289,9,10,dissociation,hsa04662
11290,43,37,inhibition,hsa04662
11291,43,42,inhibition,hsa04662
11292,21,18,compound,hsa04662
11293,35,19,compound,hsa04662
11294,37,35,phosphorylation,hsa04662
11295,30,29,activation,hsa04662
11296,18,140,phosphorylation,hsa04662
11297,32,31,dephosphorylation,hsa04662
11298,35,8,activation,hsa04662
11299,7,32,activation,hsa04662
11300,29,28,indirect effect,hsa04662
11301,123,21,binding/association,hsa04662
11302,36,119,binding/association,hsa04662
11303,119,118,binding/association,hsa04662
11304,118,30,activation,hsa04662
11305,29,111,activation,hsa04662
11306,111,109,activation,hsa04662
11307,109,110,activation,hsa04662
11308,110,28,activation,hsa04662
11309,19,17,activation,hsa04662
11310,141,12,activation,hsa04662
11311,42,123,activation,hsa04662
11312,38,127,activation,hsa04662
11313,127,33,activation,hsa04662
11314,38,23,phosphorylation,hsa04662
11315,11,9,phosphorylation,hsa04662
11316,26,5,inhibition,hsa04662
11317,40,44,compound,hsa04664
11318,40,48,compound,hsa04664
11319,48,41,compound,hsa04664
11320,46,26,activation,hsa04664
11321,46,50,activation,hsa04664
11322,46,44,activation,hsa04664
11323,44,48,activation,hsa04664
11324,45,48,activation,hsa04664
11325,46,45,activation,hsa04664
11326,45,40,activation,hsa04664
11327,45,43,activation,hsa04664
11328,45,60,activation,hsa04664
11329,45,47,activation,hsa04664
11330,52,51,activation,hsa04664
11331,28,42,activation,hsa04664
11332,40,39,activation,hsa04664
11333,39,34,activation,hsa04664
11334,40,59,activation,hsa04664
11335,59,37,activation,hsa04664
11336,37,58,activation,hsa04664
11337,59,38,activation,hsa04664
11338,38,36,activation,hsa04664
11339,45,42,activation,hsa04664
11340,43,48,activation,hsa04664
11341,43,60,activation,hsa04664
11342,60,59,activation,hsa04664
11343,47,56,activation,hsa04664
11344,56,55,activation,hsa04664
11345,55,54,activation,hsa04664
11346,54,53,activation,hsa04664
11347,53,52,activation,hsa04664
11348,51,57,activation,hsa04664
11349,45,50,binding/association,hsa04664
11350,13,133,activation,hsa04664
11351,12,134,activation,hsa04664
11352,42,40,activation,hsa04664
11353,46,28,inhibition,hsa04664
11354,49,30,inhibition,hsa04664
11355,30,48,binding/association,hsa04664
11356,48,31,activation,hsa04664
11357,57,21,activation,hsa04664
11358,28,20,activation,hsa04666
11359,28,19,activation,hsa04666
11360,28,17,activation,hsa04666
11361,21,20,activation,hsa04666
11362,21,19,activation,hsa04666
11363,21,17,activation,hsa04666
11364,20,22,binding/association,hsa04666
11365,19,22,binding/association,hsa04666
11366,17,22,binding/association,hsa04666
11367,23,21,activation,hsa04666
11368,22,29,activation,hsa04666
11369,58,59,activation,hsa04666
11370,29,40,activation,hsa04666
11371,36,40,binding/association,hsa04666
11372,46,100,inhibition,hsa04666
11373,46,47,activation,hsa04666
11374,47,48,activation,hsa04666
11375,48,49,activation,hsa04666
11376,49,50,activation,hsa04666
11377,46,98,activation,hsa04666
11378,40,42,activation,hsa04666
11379,52,157,activation,hsa04666
11380,157,98,activation,hsa04666
11381,157,128,activation,hsa04666
11382,52,107,activation,hsa04666
11383,36,86,activation,hsa04666
11384,112,44,activation,hsa04666
11385,86,145,activation,hsa04666
11386,145,105,activation,hsa04666
11387,83,109,activation,hsa04666
11388,74,68,activation,hsa04666
11389,73,161,activation,hsa04666
11390,65,66,activation,hsa04666
11391,67,68,activation,hsa04666
11392,66,109,activation,hsa04666
11393,66,87,activation,hsa04666
11394,87,90,activation,hsa04666
11395,90,93,inhibition,hsa04666
11396,96,123,activation,hsa04666
11397,80,66,activation,hsa04666
11398,120,86,activation,hsa04666
11399,120,109,activation,hsa04666
11400,21,117,activation,hsa04666
11401,117,29,binding/association,hsa04666
11402,32,29,binding/association,hsa04666
11403,29,162,activation,hsa04666
11404,36,103,activation,hsa04666
11405,18,31,binding/association,hsa04666
11406,22,86,activation,hsa04666
11407,22,120,activation,hsa04666
11408,22,65,activation,hsa04666
11409,65,73,activation,hsa04666
11410,66,67,activation,hsa04666
11411,66,123,activation,hsa04666
11412,78,107,binding/association,hsa04666
11413,20,81,binding/association,hsa04666
11414,19,81,binding/association,hsa04666
11415,17,81,binding/association,hsa04666
11416,22,40,activation,hsa04666
11417,81,80,activation,hsa04666
11418,29,36,activation,hsa04666
11419,36,58,activation,hsa04666
11420,40,44,activation,hsa04666
11421,44,46,activation,hsa04666
11422,86,83,activation,hsa04666
11423,83,112,activation,hsa04666
11424,109,78,activation,hsa04666
11425,78,74,activation,hsa04666
11426,50,150,activation,hsa04666
11427,98,150,activation,hsa04666
11428,25,26,activation,hsa04668
11429,26,27,activation,hsa04668
11430,28,33,activation,hsa04668
11431,33,35,phosphorylation,hsa04668
11432,35,41,phosphorylation,hsa04668
11433,41,63,indirect effect,hsa04668
11434,33,36,phosphorylation,hsa04668
11435,36,39,phosphorylation,hsa04668
11436,39,61,activation,hsa04668
11437,33,44,phosphorylation,hsa04668
11438,50,35,activation,hsa04668
11439,50,51,phosphorylation,hsa04668
11440,51,55,phosphorylation,hsa04668
11441,39,57,indirect effect,hsa04668
11442,55,57,indirect effect,hsa04668
11443,57,59,activation,hsa04668
11444,28,178,activation,hsa04668
11445,178,154,phosphorylation,hsa04668
11446,44,46,phosphorylation,hsa04668
11447,46,47,dissociation,hsa04668
11448,29,43,activation,hsa04668
11449,28,31,activation,hsa04668
11450,31,29,ubiquitination,hsa04668
11451,41,156,phosphorylation,hsa04668
11452,156,160,inhibition,hsa04668
11453,160,68,inhibition,hsa04668
11454,27,66,activation,hsa04668
11455,66,138,activation,hsa04668
11456,66,68,activation,hsa04668
11457,138,70,activation,hsa04668
11458,138,71,activation,hsa04668
11459,68,70,activation,hsa04668
11460,68,71,activation,hsa04668
11461,152,35,activation,hsa04668
11462,26,135,dissociation,hsa04668
11463,74,133,binding/association,hsa04668
11464,133,141,phosphorylation,hsa04668
11465,141,142,activation,hsa04668
11466,143,146,activation,hsa04668
11467,47,160,expression,hsa04668
11468,115,116,activation,hsa04668
11469,116,120,activation,hsa04668
11470,120,124,activation,hsa04668
11471,124,126,phosphorylation,hsa04668
11472,120,128,activation,hsa04668
11473,128,130,phosphorylation,hsa04668
11474,130,170,phosphorylation,hsa04668
11475,170,169,dissociation,hsa04668
11476,120,122,activation,hsa04668
11477,122,176,activation,hsa04668
11478,176,182,activation,hsa04668
11479,182,184,phosphorylation,hsa04668
11480,116,174,activation,hsa04668
11481,174,166,indirect effect,hsa04668
11482,166,172,phosphorylation,hsa04668
11483,116,206,activation,hsa04668
11484,206,207,expression,hsa04668
11485,133,126,activation,hsa04670
11486,135,233,activation,hsa04670
11487,137,49,activation,hsa04670
11488,233,17,activation,hsa04670
11489,233,54,activation,hsa04670
11490,52,234,binding/association,hsa04670
11491,38,235,binding/association,hsa04670
11492,21,35,binding/association,hsa04670
11493,31,236,binding/association,hsa04670
11494,22,42,binding/association,hsa04670
11495,20,24,binding/association,hsa04670
11496,20,64,binding/association,hsa04670
11497,56,64,binding/association,hsa04670
11498,43,56,binding/association,hsa04670
11499,135,237,binding/association,hsa04670
11500,136,238,binding/association,hsa04670
11501,134,239,binding/association,hsa04670
11502,132,133,binding/association,hsa04670
11503,131,132,binding/association,hsa04670
11504,20,33,dissociation,hsa04670
11505,22,30,dissociation,hsa04670
11506,135,146,binding/association,hsa04670
11507,122,136,binding/association,hsa04670
11508,240,237,activation,hsa04670
11509,240,238,activation,hsa04670
11510,240,239,activation,hsa04670
11511,126,240,activation,hsa04670
11512,128,151,activation,hsa04670
11513,149,128,activation,hsa04670
11514,133,149,activation,hsa04670
11515,238,117,activation,hsa04670
11516,117,141,activation,hsa04670
11517,141,140,activation,hsa04670
11518,140,139,activation,hsa04670
11519,151,121,activation,hsa04670
11520,151,142,activation,hsa04670
11521,151,120,activation,hsa04670
11522,136,137,activation,hsa04670
11523,62,233,activation,hsa04670
11524,130,151,indirect effect,hsa04670
11525,238,130,indirect effect,hsa04670
11526,132,130,indirect effect,hsa04670
11527,136,51,indirect effect,hsa04670
11528,51,50,indirect effect,hsa04670
11529,51,60,indirect effect,hsa04670
11530,51,25,indirect effect,hsa04670
11531,49,50,indirect effect,hsa04670
11532,49,60,indirect effect,hsa04670
11533,49,25,indirect effect,hsa04670
11534,51,48,activation,hsa04670
11535,47,43,activation,hsa04670
11536,48,47,activation,hsa04670
11537,146,152,indirect effect,hsa04670
11538,122,152,indirect effect,hsa04670
11539,134,55,inhibition,hsa04670
11540,55,51,inhibition,hsa04670
11541,135,41,indirect effect,hsa04670
11542,41,62,indirect effect,hsa04670
11543,18,16,binding/association,hsa04670
11544,232,51,inhibition,hsa04670
11545,232,28,binding/association,hsa04670
11546,232,29,inhibition,hsa04670
11547,49,50,activation,hsa04672
11548,40,47,activation,hsa04672
11549,40,48,activation,hsa04672
11550,41,47,activation,hsa04672
11551,41,48,activation,hsa04672
11552,41,46,activation,hsa04672
11553,40,60,activation,hsa04672
11554,41,60,activation,hsa04672
11555,42,43,activation,hsa04672
11556,121,120,activation,hsa04672
11557,78,122,binding/association,hsa04672
11558,56,55,binding/association,hsa04672
11559,89,53,binding/association,hsa04672
11560,71,70,binding/association,hsa04672
11561,118,119,activation,hsa04672
11562,57,124,binding/association,hsa04672
11563,175,177,binding/association,hsa04672
11564,58,61,activation,hsa04672
11565,59,61,activation,hsa04672
11566,51,13,expression,hsa04710
11567,64,13,expression,hsa04710
11568,64,21,expression,hsa04710
11569,64,63,expression,hsa04710
11570,64,12,expression,hsa04710
11571,64,11,expression,hsa04710
11572,12,8,repression,hsa04710
11573,65,64,inhibition,hsa04710
11574,55,13,activation,hsa04710
11575,47,21,activation,hsa04710
11576,66,13,inhibition,hsa04710
11577,27,21,inhibition,hsa04710
11578,59,51,,hsa04710
11579,60,51,,hsa04710
11580,14,19,compound,hsa04713
11581,14,17,compound,hsa04713
11582,34,19,compound,hsa04713
11583,34,17,compound,hsa04713
11584,35,19,compound,hsa04713
11585,35,17,compound,hsa04713
11586,37,19,compound,hsa04713
11587,37,17,compound,hsa04713
11588,58,60,compound,hsa04713
11589,72,74,compound,hsa04713
11590,96,74,compound,hsa04713
11591,87,89,compound,hsa04713
11592,26,28,compound,hsa04713
11593,76,22,compound,hsa04713
11594,22,24,compound,hsa04713
11595,72,76,compound,hsa04713
11596,96,76,compound,hsa04713
11597,76,99,compound,hsa04713
11598,19,53,compound,hsa04713
11599,19,67,compound,hsa04713
11600,178,48,,hsa04713
11601,178,14,,hsa04713
11602,178,81,,hsa04713
11603,178,72,,hsa04713
11604,31,25,,hsa04713
11605,31,134,,hsa04713
11606,17,18,activation,hsa04713
11607,18,19,activation,hsa04713
11608,18,53,activation,hsa04713
11609,53,121,activation,hsa04713
11610,121,130,activation,hsa04713
11611,60,130,activation,hsa04713
11612,67,117,activation,hsa04713
11613,117,53,activation,hsa04713
11614,60,121,activation,hsa04713
11615,57,65,activation,hsa04713
11616,65,58,activation,hsa04713
11617,74,75,activation,hsa04713
11618,75,76,activation,hsa04713
11619,99,119,activation,hsa04713
11620,119,128,activation,hsa04713
11621,89,128,activation,hsa04713
11622,24,128,activation,hsa04713
11623,89,119,activation,hsa04713
11624,105,99,activation,hsa04713
11625,86,104,activation,hsa04713
11626,104,87,activation,hsa04713
11627,25,135,activation,hsa04713
11628,25,30,activation,hsa04713
11629,134,135,activation,hsa04713
11630,134,146,activation,hsa04713
11631,146,141,activation,hsa04713
11632,30,26,activation,hsa04713
11633,135,58,inhibition,hsa04713
11634,135,87,inhibition,hsa04713
11635,95,105,inhibition,hsa04713
11636,95,89,inhibition,hsa04713
11637,104,105,dissociation,hsa04713
11638,19,112,binding/association,hsa04713
11639,112,67,binding/association,hsa04713
11640,130,153,expression,hsa04713
11641,130,154,expression,hsa04713
11642,128,153,expression,hsa04713
11643,128,154,expression,hsa04713
11644,48,14,activation,hsa04713
11645,14,34,activation,hsa04713
11646,81,72,activation,hsa04713
11647,72,96,activation,hsa04713
11648,187,57,activation,hsa04713
11649,187,86,activation,hsa04713
11650,21,19,activation,hsa04714
11651,19,18,activation,hsa04714
11652,18,30,activation,hsa04714
11653,30,22,activation,hsa04714
11654,155,143,activation,hsa04714
11655,156,143,activation,hsa04714
11656,22,16,activation,hsa04714
11657,44,47,activation,hsa04714
11658,47,46,activation,hsa04714
11659,83,104,activation,hsa04714
11660,104,108,activation,hsa04714
11661,108,110,activation,hsa04714
11662,110,113,activation,hsa04714
11663,113,115,activation,hsa04714
11664,115,84,activation,hsa04714
11665,88,94,activation,hsa04714
11666,88,92,activation,hsa04714
11667,88,93,activation,hsa04714
11668,16,65,activation,hsa04714
11669,16,60,activation,hsa04714
11670,16,15,activation,hsa04714
11671,16,52,activation,hsa04714
11672,16,159,activation,hsa04714
11673,159,157,activation,hsa04714
11674,157,17,activation,hsa04714
11675,17,26,activation,hsa04714
11676,17,20,activation,hsa04714
11677,46,65,activation,hsa04714
11678,46,60,activation,hsa04714
11679,46,17,activation,hsa04714
11680,120,34,activation,hsa04714
11681,98,100,activation,hsa04714
11682,107,104,binding/association,hsa04714
11683,94,92,binding/association,hsa04714
11684,92,93,binding/association,hsa04714
11685,53,40,binding/association,hsa04714
11686,52,53,binding/association,hsa04714
11687,52,40,binding/association,hsa04714
11688,119,81,binding/association,hsa04714
11689,81,82,binding/association,hsa04714
11690,119,82,binding/association,hsa04714
11691,15,81,expression,hsa04714
11692,52,25,expression,hsa04714
11693,26,25,expression,hsa04714
11694,20,26,expression,hsa04714
11695,20,24,expression,hsa04714
11696,100,25,expression,hsa04714
11697,100,24,expression,hsa04714
11698,86,88,inhibition,hsa04714
11699,95,94,inhibition,hsa04714
11700,95,92,inhibition,hsa04714
11701,143,30,inhibition,hsa04714
11702,65,60,indirect effect,hsa04714
11703,20,81,expression,hsa04714
11704,20,25,expression,hsa04714
11705,15,25,expression,hsa04714
11706,92,98,activation,hsa04714
11707,164,21,inhibition,hsa04714
11708,167,164,inhibition,hsa04714
11709,166,164,inhibition,hsa04714
11710,165,164,inhibition,hsa04714
11711,168,164,inhibition,hsa04714
11712,169,164,inhibition,hsa04714
11713,84,86,inhibition,hsa04714
11714,31,28,compound,hsa04720
11715,31,33,compound,hsa04720
11716,27,24,compound,hsa04720
11717,24,29,compound,hsa04720
11718,42,12,compound,hsa04720
11719,42,43,compound,hsa04720
11720,24,43,compound,hsa04720
11721,28,38,activation,hsa04720
11722,28,34,activation,hsa04720
11723,33,38,activation,hsa04720
11724,24,23,activation,hsa04720
11725,24,31,activation,hsa04720
11726,24,21,activation,hsa04720
11727,38,36,activation,hsa04720
11728,24,37,activation,hsa04720
11729,37,36,activation,hsa04720
11730,36,35,activation,hsa04720
11731,35,34,activation,hsa04720
