,HSA,hsa_link
1149,140,https://www.genome.jp/pathway/hsa04080
1150,5139,https://www.genome.jp/pathway/hsa00230
1151,5139,https://www.genome.jp/pathway/hsa01100
1152,5139,https://www.genome.jp/pathway/hsa04022
1153,5139,https://www.genome.jp/pathway/hsa04024
1154,5139,https://www.genome.jp/pathway/hsa04924
1155,5139,https://www.genome.jp/pathway/hsa05032
1156,5465,https://www.genome.jp/pathway/hsa03320
1157,5465,https://www.genome.jp/pathway/hsa04024
1158,5465,https://www.genome.jp/pathway/hsa04920
1159,5465,https://www.genome.jp/pathway/hsa04922
1160,5465,https://www.genome.jp/pathway/hsa04931
1161,5465,https://www.genome.jp/pathway/hsa04932
1162,5465,https://www.genome.jp/pathway/hsa04936
1163,5465,https://www.genome.jp/pathway/hsa05160
1164,5465,https://www.genome.jp/pathway/hsa05207
1165,5465,https://www.genome.jp/pathway/hsa05415
1166,133522,https://www.genome.jp/pathway/hsa04931
1167,8911,https://www.genome.jp/pathway/hsa04010
1168,8911,https://www.genome.jp/pathway/hsa04020
1169,8911,https://www.genome.jp/pathway/hsa04713
1170,8911,https://www.genome.jp/pathway/hsa04925
1171,8911,https://www.genome.jp/pathway/hsa04927
1172,8911,https://www.genome.jp/pathway/hsa04929
1173,8911,https://www.genome.jp/pathway/hsa04934
1174,3363,https://www.genome.jp/pathway/hsa04014
1175,3363,https://www.genome.jp/pathway/hsa04020
1176,3363,https://www.genome.jp/pathway/hsa04080
1177,3363,https://www.genome.jp/pathway/hsa04726
1178,4985,https://www.genome.jp/pathway/hsa04022
1179,4985,https://www.genome.jp/pathway/hsa04071
1180,4985,https://www.genome.jp/pathway/hsa04080
1181,4986,https://www.genome.jp/pathway/hsa04080
1182,3350,https://www.genome.jp/pathway/hsa04024
1183,3350,https://www.genome.jp/pathway/hsa04080
1184,3350,https://www.genome.jp/pathway/hsa04726
1185,3350,https://www.genome.jp/pathway/hsa04742
1186,150,https://www.genome.jp/pathway/hsa04022
1187,150,https://www.genome.jp/pathway/hsa04080
1188,4915,https://www.genome.jp/pathway/hsa04010
1189,4915,https://www.genome.jp/pathway/hsa04014
1190,4915,https://www.genome.jp/pathway/hsa04020
1191,4915,https://www.genome.jp/pathway/hsa04151
1192,4915,https://www.genome.jp/pathway/hsa04722
1193,4915,https://www.genome.jp/pathway/hsa05034
1194,4914,https://www.genome.jp/pathway/hsa04010
1195,4914,https://www.genome.jp/pathway/hsa04014
1196,4914,https://www.genome.jp/pathway/hsa04020
1197,4914,https://www.genome.jp/pathway/hsa04151
1198,4914,https://www.genome.jp/pathway/hsa04210
1199,4914,https://www.genome.jp/pathway/hsa04722
1200,4914,https://www.genome.jp/pathway/hsa04750
1201,4914,https://www.genome.jp/pathway/hsa05200
1202,4914,https://www.genome.jp/pathway/hsa05202
1203,4914,https://www.genome.jp/pathway/hsa05216
1204,4914,https://www.genome.jp/pathway/hsa05230
1205,3274,https://www.genome.jp/pathway/hsa04020
1206,3274,https://www.genome.jp/pathway/hsa04080
1207,3274,https://www.genome.jp/pathway/hsa04971
1208,59340,https://www.genome.jp/pathway/hsa04080
1209,3785,https://www.genome.jp/pathway/hsa04725
1210,3786,https://www.genome.jp/pathway/hsa04725
1211,10280,https://www.genome.jp/pathway/hsa05014
1212,10280,https://www.genome.jp/pathway/hsa05022
1213,6530,https://www.genome.jp/pathway/hsa04721
1214,6532,https://www.genome.jp/pathway/hsa04721
1215,6532,https://www.genome.jp/pathway/hsa04726
1216,6609,https://www.genome.jp/pathway/hsa00600
1217,6609,https://www.genome.jp/pathway/hsa01100
1218,6609,https://www.genome.jp/pathway/hsa04071
1219,6609,https://www.genome.jp/pathway/hsa04142
1220,6609,https://www.genome.jp/pathway/hsa04217
1221,775,https://www.genome.jp/pathway/hsa04010
1222,775,https://www.genome.jp/pathway/hsa04020
1223,775,https://www.genome.jp/pathway/hsa04022
1224,775,https://www.genome.jp/pathway/hsa04024
1225,775,https://www.genome.jp/pathway/hsa04260
1226,775,https://www.genome.jp/pathway/hsa04261
1227,775,https://www.genome.jp/pathway/hsa04270
1228,775,https://www.genome.jp/pathway/hsa04713
1229,775,https://www.genome.jp/pathway/hsa04720
1230,775,https://www.genome.jp/pathway/hsa04723
1231,775,https://www.genome.jp/pathway/hsa04724
1232,775,https://www.genome.jp/pathway/hsa04725
1233,775,https://www.genome.jp/pathway/hsa04726
1234,775,https://www.genome.jp/pathway/hsa04727
1235,775,https://www.genome.jp/pathway/hsa04728
1236,775,https://www.genome.jp/pathway/hsa04742
1237,775,https://www.genome.jp/pathway/hsa04911
1238,775,https://www.genome.jp/pathway/hsa04912
1239,775,https://www.genome.jp/pathway/hsa04921
1240,775,https://www.genome.jp/pathway/hsa04924
1241,775,https://www.genome.jp/pathway/hsa04925
1242,775,https://www.genome.jp/pathway/hsa04927
1243,775,https://www.genome.jp/pathway/hsa04929
1244,775,https://www.genome.jp/pathway/hsa04930
1245,775,https://www.genome.jp/pathway/hsa04934
1246,775,https://www.genome.jp/pathway/hsa04935
1247,775,https://www.genome.jp/pathway/hsa05010
1248,775,https://www.genome.jp/pathway/hsa05020
1249,775,https://www.genome.jp/pathway/hsa05022
1250,775,https://www.genome.jp/pathway/hsa05031
1251,775,https://www.genome.jp/pathway/hsa05207
1252,775,https://www.genome.jp/pathway/hsa05410
1253,775,https://www.genome.jp/pathway/hsa05412
1254,775,https://www.genome.jp/pathway/hsa05414
1255,782,https://www.genome.jp/pathway/hsa04010
1256,782,https://www.genome.jp/pathway/hsa04260
1257,782,https://www.genome.jp/pathway/hsa04261
1258,782,https://www.genome.jp/pathway/hsa04921
1259,782,https://www.genome.jp/pathway/hsa05410
1260,782,https://www.genome.jp/pathway/hsa05412
1261,782,https://www.genome.jp/pathway/hsa05414
1262,774,https://www.genome.jp/pathway/hsa04010
1263,774,https://www.genome.jp/pathway/hsa04020
1264,774,https://www.genome.jp/pathway/hsa04721
1265,774,https://www.genome.jp/pathway/hsa04723
1266,774,https://www.genome.jp/pathway/hsa04725
1267,774,https://www.genome.jp/pathway/hsa04726
1268,774,https://www.genome.jp/pathway/hsa04727
1269,774,https://www.genome.jp/pathway/hsa04728
1270,774,https://www.genome.jp/pathway/hsa04930
1271,774,https://www.genome.jp/pathway/hsa05016
1272,774,https://www.genome.jp/pathway/hsa05020
1273,774,https://www.genome.jp/pathway/hsa05022
1274,774,https://www.genome.jp/pathway/hsa05032
1275,774,https://www.genome.jp/pathway/hsa05033
1276,774,https://www.genome.jp/pathway/hsa05207
1277,55799,https://www.genome.jp/pathway/hsa04010
1278,55799,https://www.genome.jp/pathway/hsa04260
1279,55799,https://www.genome.jp/pathway/hsa04261
1280,55799,https://www.genome.jp/pathway/hsa04921
1281,55799,https://www.genome.jp/pathway/hsa05410
1282,55799,https://www.genome.jp/pathway/hsa05412
1283,55799,https://www.genome.jp/pathway/hsa05414
1284,2554,https://www.genome.jp/pathway/hsa04080
1285,2554,https://www.genome.jp/pathway/hsa04723
1286,2554,https://www.genome.jp/pathway/hsa04727
1287,2554,https://www.genome.jp/pathway/hsa04742
1288,2554,https://www.genome.jp/pathway/hsa05032
1289,2554,https://www.genome.jp/pathway/hsa05033
1290,2555,https://www.genome.jp/pathway/hsa04080
1291,2555,https://www.genome.jp/pathway/hsa04723
1292,2555,https://www.genome.jp/pathway/hsa04727
1293,2555,https://www.genome.jp/pathway/hsa04742
1294,2555,https://www.genome.jp/pathway/hsa05032
1295,2555,https://www.genome.jp/pathway/hsa05033
1296,2556,https://www.genome.jp/pathway/hsa04080
1297,2556,https://www.genome.jp/pathway/hsa04723
1298,2556,https://www.genome.jp/pathway/hsa04727
1299,2556,https://www.genome.jp/pathway/hsa04742
1300,2556,https://www.genome.jp/pathway/hsa05032
1301,2556,https://www.genome.jp/pathway/hsa05033
1302,2557,https://www.genome.jp/pathway/hsa04080
1303,2557,https://www.genome.jp/pathway/hsa04723
1304,2557,https://www.genome.jp/pathway/hsa04727
1305,2557,https://www.genome.jp/pathway/hsa04742
1306,2557,https://www.genome.jp/pathway/hsa05032
1307,2557,https://www.genome.jp/pathway/hsa05033
1308,2558,https://www.genome.jp/pathway/hsa04080
1309,2558,https://www.genome.jp/pathway/hsa04723
1310,2558,https://www.genome.jp/pathway/hsa04727
1311,2558,https://www.genome.jp/pathway/hsa04742
1312,2558,https://www.genome.jp/pathway/hsa05032
1313,2558,https://www.genome.jp/pathway/hsa05033
1314,2559,https://www.genome.jp/pathway/hsa04080
1315,2559,https://www.genome.jp/pathway/hsa04723
1316,2559,https://www.genome.jp/pathway/hsa04727
1317,2559,https://www.genome.jp/pathway/hsa04742
1318,2559,https://www.genome.jp/pathway/hsa05032
1319,2559,https://www.genome.jp/pathway/hsa05033
1320,2891,https://www.genome.jp/pathway/hsa04024
1321,2891,https://www.genome.jp/pathway/hsa04080
1322,2891,https://www.genome.jp/pathway/hsa04713
1323,2891,https://www.genome.jp/pathway/hsa04720
1324,2891,https://www.genome.jp/pathway/hsa04723
1325,2891,https://www.genome.jp/pathway/hsa04724
1326,2891,https://www.genome.jp/pathway/hsa04728
1327,2891,https://www.genome.jp/pathway/hsa04730
1328,2891,https://www.genome.jp/pathway/hsa05014
1329,2891,https://www.genome.jp/pathway/hsa05016
1330,2891,https://www.genome.jp/pathway/hsa05017
1331,2891,https://www.genome.jp/pathway/hsa05022
1332,2891,https://www.genome.jp/pathway/hsa05030
1333,2891,https://www.genome.jp/pathway/hsa05031
1334,2891,https://www.genome.jp/pathway/hsa05033
1335,2898,https://www.genome.jp/pathway/hsa04080
1336,2898,https://www.genome.jp/pathway/hsa04724
1337,3357,https://www.genome.jp/pathway/hsa04020
1338,3357,https://www.genome.jp/pathway/hsa04080
1339,3357,https://www.genome.jp/pathway/hsa04540
1340,3357,https://www.genome.jp/pathway/hsa04726
1341,3357,https://www.genome.jp/pathway/hsa04750
1342,6531,https://www.genome.jp/pathway/hsa04721
1343,6531,https://www.genome.jp/pathway/hsa04728
1344,6531,https://www.genome.jp/pathway/hsa05012
1345,6531,https://www.genome.jp/pathway/hsa05022
1346,6531,https://www.genome.jp/pathway/hsa05030
1347,6531,https://www.genome.jp/pathway/hsa05031
1348,6531,https://www.genome.jp/pathway/hsa05034
1349,213,https://www.genome.jp/pathway/hsa04918
1350,2159,https://www.genome.jp/pathway/hsa04610
1351,151,https://www.genome.jp/pathway/hsa04022
1352,151,https://www.genome.jp/pathway/hsa04080
1353,6869,https://www.genome.jp/pathway/hsa04020
1354,6869,https://www.genome.jp/pathway/hsa04080
1355,384,https://www.genome.jp/pathway/hsa00220
1356,384,https://www.genome.jp/pathway/hsa00330
1357,384,https://www.genome.jp/pathway/hsa01100
1358,384,https://www.genome.jp/pathway/hsa01230
1359,384,https://www.genome.jp/pathway/hsa05146
1360,113451,https://www.genome.jp/pathway/hsa00330
1361,113451,https://www.genome.jp/pathway/hsa01100
1362,435,https://www.genome.jp/pathway/hsa00220
1363,435,https://www.genome.jp/pathway/hsa00250
1364,435,https://www.genome.jp/pathway/hsa01100
1365,435,https://www.genome.jp/pathway/hsa01230
1366,445,https://www.genome.jp/pathway/hsa00220
1367,445,https://www.genome.jp/pathway/hsa00250
1368,445,https://www.genome.jp/pathway/hsa01100
1369,445,https://www.genome.jp/pathway/hsa01230
1370,445,https://www.genome.jp/pathway/hsa05418
1371,6541,https://www.genome.jp/pathway/hsa05206
1372,4846,https://www.genome.jp/pathway/hsa00220
1373,4846,https://www.genome.jp/pathway/hsa00330
1374,4846,https://www.genome.jp/pathway/hsa01100
1375,4846,https://www.genome.jp/pathway/hsa04020
1376,4846,https://www.genome.jp/pathway/hsa04022
1377,4846,https://www.genome.jp/pathway/hsa04066
1378,4846,https://www.genome.jp/pathway/hsa04071
1379,4846,https://www.genome.jp/pathway/hsa04151
1380,4846,https://www.genome.jp/pathway/hsa04370
1381,4846,https://www.genome.jp/pathway/hsa04371
1382,4846,https://www.genome.jp/pathway/hsa04611
1383,4846,https://www.genome.jp/pathway/hsa04915
1384,4846,https://www.genome.jp/pathway/hsa04921
1385,4846,https://www.genome.jp/pathway/hsa04926
1386,4846,https://www.genome.jp/pathway/hsa04931
1387,4846,https://www.genome.jp/pathway/hsa04933
1388,4846,https://www.genome.jp/pathway/hsa05415
1389,4846,https://www.genome.jp/pathway/hsa05417
1390,4846,https://www.genome.jp/pathway/hsa05418
1391,4843,https://www.genome.jp/pathway/hsa00220
1392,4843,https://www.genome.jp/pathway/hsa00330
1393,4843,https://www.genome.jp/pathway/hsa01100
1394,4843,https://www.genome.jp/pathway/hsa04020
1395,4843,https://www.genome.jp/pathway/hsa04066
1396,4843,https://www.genome.jp/pathway/hsa04146
1397,4843,https://www.genome.jp/pathway/hsa04371
1398,4843,https://www.genome.jp/pathway/hsa04926
1399,4843,https://www.genome.jp/pathway/hsa05010
1400,4843,https://www.genome.jp/pathway/hsa05014
1401,4843,https://www.genome.jp/pathway/hsa05022
1402,4843,https://www.genome.jp/pathway/hsa05133
1403,4843,https://www.genome.jp/pathway/hsa05140
1404,4843,https://www.genome.jp/pathway/hsa05142
1405,4843,https://www.genome.jp/pathway/hsa05145
1406,4843,https://www.genome.jp/pathway/hsa05146
1407,4843,https://www.genome.jp/pathway/hsa05152
1408,4843,https://www.genome.jp/pathway/hsa05200
1409,4843,https://www.genome.jp/pathway/hsa05222
1410,3354,https://www.genome.jp/pathway/hsa04024
1411,3354,https://www.genome.jp/pathway/hsa04080
1412,3354,https://www.genome.jp/pathway/hsa04726
1413,3354,https://www.genome.jp/pathway/hsa04742
1414,3361,https://www.genome.jp/pathway/hsa04020
1415,3361,https://www.genome.jp/pathway/hsa04080
1416,3361,https://www.genome.jp/pathway/hsa04726
1417,152,https://www.genome.jp/pathway/hsa04022
1418,152,https://www.genome.jp/pathway/hsa04080
1419,11255,https://www.genome.jp/pathway/hsa04080
1420,3760,https://www.genome.jp/pathway/hsa04713
1421,3760,https://www.genome.jp/pathway/hsa04723
1422,3760,https://www.genome.jp/pathway/hsa04724
1423,3760,https://www.genome.jp/pathway/hsa04725
1424,3760,https://www.genome.jp/pathway/hsa04726
1425,3760,https://www.genome.jp/pathway/hsa04728
1426,3760,https://www.genome.jp/pathway/hsa04915
1427,3760,https://www.genome.jp/pathway/hsa04921
1428,3760,https://www.genome.jp/pathway/hsa04929
1429,3760,https://www.genome.jp/pathway/hsa05032
1430,3156,https://www.genome.jp/pathway/hsa00900
1431,3156,https://www.genome.jp/pathway/hsa01100
1432,3156,https://www.genome.jp/pathway/hsa04152
1433,3156,https://www.genome.jp/pathway/hsa04976
1434,196,https://www.genome.jp/pathway/hsa04659
1435,196,https://www.genome.jp/pathway/hsa04934
1436,196,https://www.genome.jp/pathway/hsa05207
1437,196,https://www.genome.jp/pathway/hsa05208
1438,9970,https://www.genome.jp/pathway/hsa05207
1439,5021,https://www.genome.jp/pathway/hsa04020
1440,5021,https://www.genome.jp/pathway/hsa04024
1441,5021,https://www.genome.jp/pathway/hsa04080
1442,5021,https://www.genome.jp/pathway/hsa04921
1443,1723,https://www.genome.jp/pathway/hsa00240
1444,1723,https://www.genome.jp/pathway/hsa01100
1445,1723,https://www.genome.jp/pathway/hsa01240
1446,25824,https://www.genome.jp/pathway/hsa04146
1447,8654,https://www.genome.jp/pathway/hsa00230
1448,8654,https://www.genome.jp/pathway/hsa01100
1449,8654,https://www.genome.jp/pathway/hsa04022
1450,2321,https://www.genome.jp/pathway/hsa04010
1451,2321,https://www.genome.jp/pathway/hsa04014
1452,2321,https://www.genome.jp/pathway/hsa04015
1453,2321,https://www.genome.jp/pathway/hsa04020
1454,2321,https://www.genome.jp/pathway/hsa04066
1455,2321,https://www.genome.jp/pathway/hsa04151
1456,2321,https://www.genome.jp/pathway/hsa04510
1457,2321,https://www.genome.jp/pathway/hsa05202
1458,2321,https://www.genome.jp/pathway/hsa05323
1459,2324,https://www.genome.jp/pathway/hsa04010
1460,2324,https://www.genome.jp/pathway/hsa04014
1461,2324,https://www.genome.jp/pathway/hsa04015
1462,2324,https://www.genome.jp/pathway/hsa04020
1463,2324,https://www.genome.jp/pathway/hsa04151
1464,2324,https://www.genome.jp/pathway/hsa04510
1465,2324,https://www.genome.jp/pathway/hsa05200
1466,2324,https://www.genome.jp/pathway/hsa05224
1467,5879,https://www.genome.jp/pathway/hsa04010
1468,5879,https://www.genome.jp/pathway/hsa04014
1469,5879,https://www.genome.jp/pathway/hsa04015
1470,5879,https://www.genome.jp/pathway/hsa04024
1471,5879,https://www.genome.jp/pathway/hsa04062
1472,5879,https://www.genome.jp/pathway/hsa04071
1473,5879,https://www.genome.jp/pathway/hsa04145
1474,5879,https://www.genome.jp/pathway/hsa04151
1475,5879,https://www.genome.jp/pathway/hsa04310
1476,5879,https://www.genome.jp/pathway/hsa04360
1477,5879,https://www.genome.jp/pathway/hsa04370
1478,5879,https://www.genome.jp/pathway/hsa04380
1479,5879,https://www.genome.jp/pathway/hsa04510
1480,5879,https://www.genome.jp/pathway/hsa04520
1481,5879,https://www.genome.jp/pathway/hsa04530
1482,5879,https://www.genome.jp/pathway/hsa04613
1483,5879,https://www.genome.jp/pathway/hsa04620
1484,5879,https://www.genome.jp/pathway/hsa04650
1485,5879,https://www.genome.jp/pathway/hsa04662
1486,5879,https://www.genome.jp/pathway/hsa04664
1487,5879,https://www.genome.jp/pathway/hsa04666
1488,5879,https://www.genome.jp/pathway/hsa04670
1489,5879,https://www.genome.jp/pathway/hsa04722
1490,5879,https://www.genome.jp/pathway/hsa04810
1491,5879,https://www.genome.jp/pathway/hsa04932
1492,5879,https://www.genome.jp/pathway/hsa04933
1493,5879,https://www.genome.jp/pathway/hsa04972
1494,5879,https://www.genome.jp/pathway/hsa05014
1495,5879,https://www.genome.jp/pathway/hsa05020
1496,5879,https://www.genome.jp/pathway/hsa05022
1497,5879,https://www.genome.jp/pathway/hsa05100
1498,5879,https://www.genome.jp/pathway/hsa05120
1499,5879,https://www.genome.jp/pathway/hsa05130
1500,5879,https://www.genome.jp/pathway/hsa05131
1501,5879,https://www.genome.jp/pathway/hsa05132
1502,5879,https://www.genome.jp/pathway/hsa05135
1503,5879,https://www.genome.jp/pathway/hsa05163
1504,5879,https://www.genome.jp/pathway/hsa05167
1505,5879,https://www.genome.jp/pathway/hsa05169
1506,5879,https://www.genome.jp/pathway/hsa05170
1507,5879,https://www.genome.jp/pathway/hsa05200
1508,5879,https://www.genome.jp/pathway/hsa05203
1509,5879,https://www.genome.jp/pathway/hsa05205
1510,5879,https://www.genome.jp/pathway/hsa05208
1511,5879,https://www.genome.jp/pathway/hsa05210
1512,5879,https://www.genome.jp/pathway/hsa05211
1513,5879,https://www.genome.jp/pathway/hsa05212
1514,5879,https://www.genome.jp/pathway/hsa05231
1515,5879,https://www.genome.jp/pathway/hsa05415
1516,5879,https://www.genome.jp/pathway/hsa05416
1517,5879,https://www.genome.jp/pathway/hsa05417
1518,5879,https://www.genome.jp/pathway/hsa05418
1519,185,https://www.genome.jp/pathway/hsa04020
1520,185,https://www.genome.jp/pathway/hsa04022
1521,185,https://www.genome.jp/pathway/hsa04072
1522,185,https://www.genome.jp/pathway/hsa04080
1523,185,https://www.genome.jp/pathway/hsa04261
1524,185,https://www.genome.jp/pathway/hsa04270
1525,185,https://www.genome.jp/pathway/hsa04371
1526,185,https://www.genome.jp/pathway/hsa04614
1527,185,https://www.genome.jp/pathway/hsa04924
1528,185,https://www.genome.jp/pathway/hsa04925
1529,185,https://www.genome.jp/pathway/hsa04927
1530,185,https://www.genome.jp/pathway/hsa04933
1531,185,https://www.genome.jp/pathway/hsa04934
1532,185,https://www.genome.jp/pathway/hsa05171
1533,185,https://www.genome.jp/pathway/hsa05200
1534,185,https://www.genome.jp/pathway/hsa05415
1535,9568,https://www.genome.jp/pathway/hsa04024
1536,9568,https://www.genome.jp/pathway/hsa04080
1537,9568,https://www.genome.jp/pathway/hsa04727
1538,9568,https://www.genome.jp/pathway/hsa04742
1539,9568,https://www.genome.jp/pathway/hsa04915
1540,9568,https://www.genome.jp/pathway/hsa04929
1541,9568,https://www.genome.jp/pathway/hsa05032
1542,3778,https://www.genome.jp/pathway/hsa04022
1543,3778,https://www.genome.jp/pathway/hsa04270
1544,3778,https://www.genome.jp/pathway/hsa04911
1545,3778,https://www.genome.jp/pathway/hsa04924
1546,3778,https://www.genome.jp/pathway/hsa04970
1547,3778,https://www.genome.jp/pathway/hsa04972
1548,6331,https://www.genome.jp/pathway/hsa04261
1549,6571,https://www.genome.jp/pathway/hsa04721
1550,6571,https://www.genome.jp/pathway/hsa04726
1551,6571,https://www.genome.jp/pathway/hsa04728
1552,6571,https://www.genome.jp/pathway/hsa05012
1553,6571,https://www.genome.jp/pathway/hsa05030
1554,6571,https://www.genome.jp/pathway/hsa05031
1555,6571,https://www.genome.jp/pathway/hsa05034
1556,5136,https://www.genome.jp/pathway/hsa00230
1557,5136,https://www.genome.jp/pathway/hsa01100
1558,5136,https://www.genome.jp/pathway/hsa04020
1559,5136,https://www.genome.jp/pathway/hsa04740
1560,5136,https://www.genome.jp/pathway/hsa04742
1561,5136,https://www.genome.jp/pathway/hsa04924
1562,5136,https://www.genome.jp/pathway/hsa05032
1563,5153,https://www.genome.jp/pathway/hsa00230
1564,5153,https://www.genome.jp/pathway/hsa01100
1565,5153,https://www.genome.jp/pathway/hsa04020
1566,5153,https://www.genome.jp/pathway/hsa04740
1567,5153,https://www.genome.jp/pathway/hsa04742
1568,5153,https://www.genome.jp/pathway/hsa04924
1569,5153,https://www.genome.jp/pathway/hsa05032
1570,801,https://www.genome.jp/pathway/hsa04014
1571,801,https://www.genome.jp/pathway/hsa04015
1572,801,https://www.genome.jp/pathway/hsa04020
1573,801,https://www.genome.jp/pathway/hsa04022
1574,801,https://www.genome.jp/pathway/hsa04024
1575,801,https://www.genome.jp/pathway/hsa04070
1576,801,https://www.genome.jp/pathway/hsa04114
1577,801,https://www.genome.jp/pathway/hsa04218
1578,801,https://www.genome.jp/pathway/hsa04261
1579,801,https://www.genome.jp/pathway/hsa04270
1580,801,https://www.genome.jp/pathway/hsa04371
1581,801,https://www.genome.jp/pathway/hsa04625
1582,801,https://www.genome.jp/pathway/hsa04713
1583,801,https://www.genome.jp/pathway/hsa04720
1584,801,https://www.genome.jp/pathway/hsa04722
1585,801,https://www.genome.jp/pathway/hsa04728
1586,801,https://www.genome.jp/pathway/hsa04740
1587,801,https://www.genome.jp/pathway/hsa04744
1588,801,https://www.genome.jp/pathway/hsa04750
1589,801,https://www.genome.jp/pathway/hsa04910
1590,801,https://www.genome.jp/pathway/hsa04912
1591,801,https://www.genome.jp/pathway/hsa04915
1592,801,https://www.genome.jp/pathway/hsa04916
1593,801,https://www.genome.jp/pathway/hsa04921
1594,801,https://www.genome.jp/pathway/hsa04922
1595,801,https://www.genome.jp/pathway/hsa04924
1596,801,https://www.genome.jp/pathway/hsa04925
1597,801,https://www.genome.jp/pathway/hsa04970
1598,801,https://www.genome.jp/pathway/hsa04971
1599,801,https://www.genome.jp/pathway/hsa05010
1600,801,https://www.genome.jp/pathway/hsa05012
1601,801,https://www.genome.jp/pathway/hsa05022
1602,801,https://www.genome.jp/pathway/hsa05031
1603,801,https://www.genome.jp/pathway/hsa05034
1604,801,https://www.genome.jp/pathway/hsa05133
1605,801,https://www.genome.jp/pathway/hsa05152
1606,801,https://www.genome.jp/pathway/hsa05163
1607,801,https://www.genome.jp/pathway/hsa05167
1608,801,https://www.genome.jp/pathway/hsa05170
1609,801,https://www.genome.jp/pathway/hsa05200
1610,801,https://www.genome.jp/pathway/hsa05214
1611,801,https://www.genome.jp/pathway/hsa05417
1612,801,https://www.genome.jp/pathway/hsa05418
1613,3784,https://www.genome.jp/pathway/hsa04261
1614,3784,https://www.genome.jp/pathway/hsa04725
1615,3784,https://www.genome.jp/pathway/hsa04971
1616,3784,https://www.genome.jp/pathway/hsa04972
1617,3784,https://www.genome.jp/pathway/hsa04974
1618,3784,https://www.genome.jp/pathway/hsa05110
1619,476,https://www.genome.jp/pathway/hsa04022
1620,476,https://www.genome.jp/pathway/hsa04024
1621,476,https://www.genome.jp/pathway/hsa04260
1622,476,https://www.genome.jp/pathway/hsa04261
1623,476,https://www.genome.jp/pathway/hsa04911
1624,476,https://www.genome.jp/pathway/hsa04918
1625,476,https://www.genome.jp/pathway/hsa04919
1626,476,https://www.genome.jp/pathway/hsa04925
1627,476,https://www.genome.jp/pathway/hsa04960
1628,476,https://www.genome.jp/pathway/hsa04961
1629,476,https://www.genome.jp/pathway/hsa04964
1630,476,https://www.genome.jp/pathway/hsa04970
1631,476,https://www.genome.jp/pathway/hsa04971
1632,476,https://www.genome.jp/pathway/hsa04972
1633,476,https://www.genome.jp/pathway/hsa04973
1634,476,https://www.genome.jp/pathway/hsa04974
1635,476,https://www.genome.jp/pathway/hsa04976
1636,476,https://www.genome.jp/pathway/hsa04978
1637,7134,https://www.genome.jp/pathway/hsa04020
1638,7134,https://www.genome.jp/pathway/hsa04260
1639,7134,https://www.genome.jp/pathway/hsa04261
1640,7134,https://www.genome.jp/pathway/hsa05410
1641,7134,https://www.genome.jp/pathway/hsa05414
1642,773,https://www.genome.jp/pathway/hsa04010
1643,773,https://www.genome.jp/pathway/hsa04020
1644,773,https://www.genome.jp/pathway/hsa04721
1645,773,https://www.genome.jp/pathway/hsa04723
1646,773,https://www.genome.jp/pathway/hsa04724
1647,773,https://www.genome.jp/pathway/hsa04725
1648,773,https://www.genome.jp/pathway/hsa04726
1649,773,https://www.genome.jp/pathway/hsa04727
1650,773,https://www.genome.jp/pathway/hsa04728
1651,773,https://www.genome.jp/pathway/hsa04730
1652,773,https://www.genome.jp/pathway/hsa04742
1653,773,https://www.genome.jp/pathway/hsa04930
1654,773,https://www.genome.jp/pathway/hsa05017
1655,773,https://www.genome.jp/pathway/hsa05032
1656,773,https://www.genome.jp/pathway/hsa05033
1657,773,https://www.genome.jp/pathway/hsa05207
1658,8912,https://www.genome.jp/pathway/hsa04010
1659,8912,https://www.genome.jp/pathway/hsa04020
1660,8912,https://www.genome.jp/pathway/hsa04713
1661,8912,https://www.genome.jp/pathway/hsa04925
1662,8912,https://www.genome.jp/pathway/hsa04927
1663,8912,https://www.genome.jp/pathway/hsa04929
1664,8912,https://www.genome.jp/pathway/hsa04934
1665,9254,https://www.genome.jp/pathway/hsa04010
1666,9254,https://www.genome.jp/pathway/hsa04260
1667,9254,https://www.genome.jp/pathway/hsa04261
1668,9254,https://www.genome.jp/pathway/hsa04921
1669,9254,https://www.genome.jp/pathway/hsa05410
1670,9254,https://www.genome.jp/pathway/hsa05412
1671,9254,https://www.genome.jp/pathway/hsa05414
1672,5467,https://www.genome.jp/pathway/hsa03320
1673,5467,https://www.genome.jp/pathway/hsa04310
1674,5467,https://www.genome.jp/pathway/hsa05200
1675,5467,https://www.genome.jp/pathway/hsa05221
1676,5737,https://www.genome.jp/pathway/hsa04020
1677,5737,https://www.genome.jp/pathway/hsa04072
1678,5737,https://www.genome.jp/pathway/hsa04080
1679,3978,https://www.genome.jp/pathway/hsa03030
1680,3978,https://www.genome.jp/pathway/hsa03410
1681,3978,https://www.genome.jp/pathway/hsa03420
1682,3978,https://www.genome.jp/pathway/hsa03430
1683,3980,https://www.genome.jp/pathway/hsa03410
1684,613,https://www.genome.jp/pathway/hsa05200
1685,613,https://www.genome.jp/pathway/hsa05220
1686,818,https://www.genome.jp/pathway/hsa04012
1687,818,https://www.genome.jp/pathway/hsa04020
1688,818,https://www.genome.jp/pathway/hsa04024
1689,818,https://www.genome.jp/pathway/hsa04066
1690,818,https://www.genome.jp/pathway/hsa04114
1691,818,https://www.genome.jp/pathway/hsa04217
1692,818,https://www.genome.jp/pathway/hsa04261
1693,818,https://www.genome.jp/pathway/hsa04310
